#{"t_start": 1701509713.808813, "env_id": "PandaReach-v3"}
r,l,t
-2.0,3,535.577639
-2.0,3,535.590489
-2.0,3,535.597241
-1.0,2,535.6017
-2.0,3,535.608294
-1.0,2,535.612741
-1.0,2,535.617067
-1.0,2,535.621529
-1.0,2,535.625934
-2.0,3,535.632614
-2.0,3,535.64585
-1.0,2,535.650342
-2.0,3,535.656833
-2.0,3,535.663356
-1.0,2,535.667892
-3.0,4,535.676404
-1.0,2,535.680807
-2.0,3,535.69366
-2.0,3,535.70018
-3.0,4,535.708785
-2.0,3,535.715729
-2.0,3,535.722305
-1.0,2,535.726698
-2.0,3,535.733209
-2.0,3,535.746069
-2.0,3,535.752538
-1.0,2,535.756887
-2.0,3,535.763319
-2.0,3,535.770107
-3.0,4,535.77886
-2.0,3,535.791754
-3.0,4,535.801743
0.0,1,535.804159
-4.0,5,535.814883
0.0,1,535.81725
-1.0,2,535.821665
-1.0,2,535.826175
-2.0,3,535.832847
-3.0,4,535.848074
-3.0,4,535.857466
-3.0,4,535.867665
0.0,1,535.870127
-1.0,2,535.874595
-3.0,4,535.883956
-1.0,2,535.888476
-2.0,3,535.901742
-2.0,3,535.908419
-3.0,4,535.917745
-3.0,4,535.926557
-1.0,2,535.931103
-2.0,3,535.937989
-2.0,3,535.951363
-1.0,2,535.955949
-2.0,3,535.962761
-2.0,3,535.96936
-1.0,2,535.973955
-4.0,5,535.984786
-3.0,4,535.999988
-3.0,4,536.008568
0.0,1,536.011345
0.0,1,536.013777
-1.0,2,536.01824
0.0,1,536.020593
-2.0,3,536.027406
-3.0,4,536.036098
-2.0,3,536.042848
-2.0,3,536.056153
-1.0,2,536.060735
-2.0,3,536.067293
-1.0,2,536.071759
-2.0,3,536.078463
-1.0,2,536.082891
-4.0,5,536.094184
-1.0,2,536.105051
0.0,1,536.107532
-1.0,2,536.11211
-1.0,2,536.116588
-1.0,2,536.121005
-2.0,3,536.1277
0.0,1,536.130139
0.0,1,536.132779
-3.0,4,536.141328
-2.0,3,536.154512
-2.0,3,536.161808
-1.0,2,536.166254
-3.0,4,536.176131
-1.0,2,536.180646
-3.0,4,536.189237
-3.0,4,536.198259
0.0,1,536.207052
-2.0,3,536.213834
-2.0,3,536.220539
-2.0,3,536.227051
-2.0,3,536.233597
-2.0,3,536.240224
-2.0,3,536.246943
-2.0,3,536.261172
-2.0,3,536.268116
0.0,1,536.270576
-3.0,4,536.279514
0.0,1,536.281969
-3.0,4,536.290742
-2.0,3,536.29746
-1.0,2,536.302139
0.0,1,536.311531
-2.0,3,536.318267
-2.0,3,536.325772
-2.0,3,536.332777
-2.0,3,536.339501
-1.0,2,536.344004
-2.0,3,536.350444
-2.0,3,536.363137
-2.0,3,536.369755
-3.0,4,536.378359
-2.0,3,536.3849
-2.0,3,536.391364
-1.0,2,536.39582
-2.0,3,536.685531
-2.0,3,536.698889
-2.0,3,536.705711
-1.0,2,536.710265
-2.0,3,536.717023
-2.0,3,536.723705
0.0,1,536.726491
-1.0,2,536.731013
-3.0,4,536.740042
-2.0,3,536.753218
-2.0,3,536.760122
-2.0,3,536.766715
-2.0,3,536.773562
-1.0,2,536.777956
-3.0,4,536.786693
-1.0,2,536.791168
-2.0,3,536.804236
0.0,1,536.806712
-2.0,3,536.813231
-2.0,3,536.81983
-1.0,2,536.824354
-1.0,2,536.828904
-1.0,2,536.834103
-1.0,2,536.839109
-2.0,3,536.852143
-1.0,2,536.856634
-3.0,4,536.865286
-1.0,2,536.869966
-3.0,4,536.882993
-2.0,3,536.893065
-1.0,2,536.899935
-3.0,4,536.915734
-1.0,2,536.920436
-3.0,4,536.92903
-3.0,4,536.937578
-3.0,4,536.946536
-2.0,3,536.953148
-2.0,3,536.966375
-2.0,3,536.972933
-1.0,2,536.97748
0.0,1,536.979831
-2.0,3,536.986683
-1.0,2,536.99116
-2.0,3,536.997735
-1.0,2,537.002154
-2.0,3,537.015145
-2.0,3,537.022293
-2.0,3,537.028834
-3.0,4,537.037658
-1.0,2,537.042351
-2.0,3,537.048918
-2.0,3,537.055482
-2.0,3,537.072425
-3.0,4,537.085942
-1.0,2,537.092935
-2.0,3,537.09967
-1.0,2,537.104118
0.0,1,537.106532
-2.0,3,537.113034
-1.0,2,537.117592
-3.0,4,537.132923
-2.0,3,537.139505
-2.0,3,537.14654
-2.0,3,537.153268
-1.0,2,537.15775
-1.0,2,537.162164
-1.0,2,537.166625
-3.0,4,537.182855
0.0,1,537.185273
-1.0,2,537.189938
-2.0,3,537.196486
-3.0,4,537.205711
-3.0,4,537.214428
-2.0,3,537.22121
0.0,1,537.223611
-2.0,3,537.236657
-2.0,3,537.243282
-2.0,3,537.24998
-2.0,3,537.256699
-1.0,2,537.261266
-3.0,4,537.270498
-2.0,3,537.283831
-3.0,4,537.292918
-2.0,3,537.299988
-2.0,3,537.306696
-2.0,3,537.313436
-1.0,2,537.318049
-2.0,3,537.324605
-2.0,3,537.337934
-3.0,4,537.346616
-3.0,4,537.355155
-1.0,2,537.359544
-3.0,4,537.368061
-5.0,6,537.387139
-3.0,4,537.395717
-3.0,4,537.404213
-3.0,4,537.413121
-2.0,3,537.4198
-5.0,6,537.438993
-2.0,3,537.44571
-2.0,3,537.452224
-2.0,3,537.458669
-2.0,3,537.465253
-2.0,3,537.471979
-2.0,3,537.484796
-2.0,3,537.491353
-2.0,3,537.498189
-3.0,4,537.506741
-2.0,3,537.513666
-2.0,3,537.520221
-2.0,3,537.526983
0.0,1,537.535715
-1.0,2,537.540443
-2.0,3,537.547079
-1.0,2,537.551477
-2.0,3,537.558082
-1.0,2,537.562582
-3.0,4,537.571091
-3.0,4,537.586138
-2.0,3,537.592806
-1.0,2,537.597222
-2.0,3,537.603912
-1.0,2,537.608459
-1.0,2,537.612878
-1.0,2,537.617234
-2.0,3,537.62376
-3.0,4,537.638488
0.0,1,537.640941
-2.0,3,537.647776
-1.0,2,537.652177
-3.0,4,537.660867
-1.0,2,537.665257
-2.0,3,537.671748
-1.0,2,537.676383
-2.0,3,537.6893
0.0,1,537.69197
-3.0,4,537.700519
0.0,1,537.702924
-3.0,4,537.71203
-3.0,4,537.721029
-1.0,2,537.725509
-3.0,4,537.741308
-2.0,3,537.748374
-1.0,2,537.753734
-3.0,4,537.762383
-4.0,5,537.773422
-1.0,2,537.778009
-1.0,2,537.782844
-2.0,3,537.796211
0.0,1,537.799033
-2.0,3,537.806226
-1.0,2,537.810662
-3.0,4,537.819143
-2.0,3,537.825824
-2.0,3,537.832342
-2.0,3,537.845327
-1.0,2,537.849962
-2.0,3,537.856572
-2.0,3,537.863436
-2.0,3,537.870287
-2.0,3,537.876853
-2.0,3,537.883472
-1.0,2,537.894315
-2.0,3,537.901252
-2.0,3,537.907993
-1.0,2,537.912606
-2.0,3,537.91934
-4.0,5,537.931129
-3.0,4,537.946486
0.0,1,537.949329
0.0,1,537.951804
-2.0,3,537.95857
-2.0,3,537.965173
0.0,1,537.967566
-2.0,3,537.974123
-2.0,3,537.980716
-1.0,2,537.985192
-2.0,3,537.998415
-2.0,3,538.00551
-3.0,4,538.014237
-2.0,3,538.30579
-3.0,4,538.314615
-3.0,4,538.323749
-1.0,2,538.334934
-2.0,3,538.341909
-2.0,3,538.348517
-2.0,3,538.355162
-2.0,3,538.361799
-2.0,3,538.368586
-1.0,2,538.373019
-2.0,3,538.386106
-2.0,3,538.392717
-1.0,2,538.397219
-2.0,3,538.403767
-1.0,2,538.408304
-2.0,3,538.415105
-3.0,4,538.42397
-2.0,3,538.436959
-2.0,3,538.443546
-1.0,2,538.448648
-1.0,2,538.453037
-1.0,2,538.457509
-1.0,2,538.461993
-1.0,2,538.466461
-2.0,3,538.473185
-2.0,3,538.479892
-1.0,2,538.490894
-1.0,2,538.495338
-2.0,3,538.502121
-1.0,2,538.506692
-1.0,2,538.511157
-2.0,3,538.51789
-3.0,4,538.526462
-2.0,3,538.539909
-2.0,3,538.547106
-2.0,3,538.553733
-1.0,2,538.558086
-1.0,2,538.562488
-1.0,2,538.566925
-2.0,3,538.573361
-2.0,3,538.580014
-2.0,3,538.592945
0.0,1,538.595433
-2.0,3,538.602151
-3.0,4,538.610748
-2.0,3,538.617153
0.0,1,538.619505
-2.0,3,538.625965
-1.0,2,538.630415
-1.0,2,538.641026
-3.0,4,538.649593
-5.0,6,538.663301
-2.0,3,538.669982
-2.0,3,538.677206
-1.0,2,538.681699
-2.0,3,538.69492
-2.0,3,538.70137
-1.0,2,538.705873
-1.0,2,538.710383
-2.0,3,538.717009
-2.0,3,538.723546
-1.0,2,538.727945
-2.0,3,538.734384
-1.0,2,538.745281
-3.0,4,538.754429
-4.0,5,538.765361
-1.0,2,538.769895
-1.0,2,538.774449
-3.0,4,538.783368
-2.0,3,538.796431
-3.0,4,538.805234
0.0,1,538.807642
-2.0,3,538.814234
-2.0,3,538.820823
-2.0,3,538.827405
-2.0,3,538.833945
-1.0,2,538.844882
-2.0,3,538.851598
-1.0,2,538.85633
-2.0,3,538.862808
-1.0,2,538.867218
-2.0,3,538.873686
-3.0,4,538.882117
-2.0,3,538.895955
-3.0,4,538.905061
-2.0,3,538.912223
-2.0,3,538.919111
-2.0,3,538.925636
-3.0,4,538.934315
-2.0,3,538.947528
-1.0,2,538.952102
-1.0,2,538.956638
-2.0,3,538.963283
-7.0,8,538.980473
-1.0,2,538.984878
0.0,1,538.987306
-2.0,3,539.000489
-3.0,4,539.009172
-3.0,4,539.017833
-3.0,4,539.027183
-2.0,3,539.033852
-2.0,3,539.040388
-2.0,3,539.05361
-2.0,3,539.060281
-1.0,2,539.064834
-2.0,3,539.071424
-2.0,3,539.078309
-2.0,3,539.084975
-2.0,3,539.092222
-2.0,3,539.105929
-3.0,4,539.115478
-2.0,3,539.122117
-1.0,2,539.126654
-2.0,3,539.133313
-1.0,2,539.137851
-1.0,2,539.142318
-1.0,2,539.153131
-2.0,3,539.159827
-1.0,2,539.165109
-2.0,3,539.171712
-3.0,4,539.180291
-2.0,3,539.187718
-2.0,3,539.194645
-3.0,4,539.209784
-2.0,3,539.216252
-2.0,3,539.222956
0.0,1,539.225641
-1.0,2,539.230056
-1.0,2,539.234432
-2.0,3,539.241287
-2.0,3,539.247961
-1.0,2,539.259224
-1.0,2,539.263773
-2.0,3,539.270625
-2.0,3,539.277583
-1.0,2,539.282146
0.0,1,539.284574
-2.0,3,539.291661
-2.0,3,539.298464
-3.0,4,539.313752
-1.0,2,539.31867
-2.0,3,539.325527
-2.0,3,539.332216
-3.0,4,539.341145
0.0,1,539.343758
-1.0,2,539.3484
-1.0,2,539.353031
-1.0,2,539.364493
-2.0,3,539.371253
-2.0,3,539.37795
-1.0,2,539.382545
-1.0,2,539.387138
-2.0,3,539.393926
0.0,1,539.396402
-1.0,2,539.401112
-2.0,3,539.415322
-2.0,3,539.423002
-2.0,3,539.429844
-1.0,2,539.434512
-1.0,2,539.439062
-2.0,3,539.446059
-2.0,3,539.452984
-1.0,2,539.457595
-3.0,4,539.473055
-3.0,4,539.482126
-1.0,2,539.486753
-3.0,4,539.495738
0.0,1,539.498219
-3.0,4,539.506899
-2.0,3,539.520494
-2.0,3,539.527289
-2.0,3,539.534111
0.0,1,539.536526
-1.0,2,539.541194
-1.0,2,539.545842
-2.0,3,539.552406
-2.0,3,539.558979
-2.0,3,539.571973
-2.0,3,539.578778
-2.0,3,539.58566
0.0,1,539.588029
-1.0,2,539.592512
-2.0,3,539.599156
-1.0,2,539.603648
-1.0,2,539.608088
-2.0,3,539.614994
-2.0,3,539.914732
0.0,1,539.917385
-2.0,3,539.924031
-2.0,3,539.930657
0.0,1,539.933058
-2.0,3,539.940035
-3.0,4,539.948959
-2.0,3,539.96252
-4.0,5,539.974796
-2.0,3,539.981479
-3.0,4,539.990768
0.0,1,539.993562
-1.0,2,539.998093
-1.0,2,540.00263
-2.0,3,540.015856
-7.0,8,540.033548
-2.0,3,540.040343
-2.0,3,540.047311
-2.0,3,540.05405
-2.0,3,540.067351
-3.0,4,540.076157
-1.0,2,540.080729
-2.0,3,540.087409
-3.0,4,540.096103
-3.0,4,540.104689
-1.0,2,540.109215
-3.0,4,540.124779
-2.0,3,540.131487
-2.0,3,540.138126
-3.0,4,540.146744
-2.0,3,540.153545
-1.0,2,540.158093
-1.0,2,540.169042
-1.0,2,540.173614
-1.0,2,540.178045
0.0,1,540.180464
-1.0,2,540.185038
-2.0,3,540.192312
-2.0,3,540.199733
-1.0,2,540.204245
-2.0,3,540.210908
-3.0,4,540.226648
0.0,1,540.229054
-3.0,4,540.238142
-2.0,3,540.244898
-1.0,2,540.24954
-1.0,2,540.254153
-3.0,4,540.263243
-2.0,3,540.276493
-2.0,3,540.283186
-2.0,3,540.289923
-1.0,2,540.294458
-2.0,3,540.301245
-1.0,2,540.306391
-1.0,2,540.311018
-2.0,3,540.317989
-1.0,2,540.329162
-2.0,3,540.336235
0.0,1,540.338715
-1.0,2,540.343263
-3.0,4,540.351937
-1.0,2,540.356533
-2.0,3,540.363177
-2.0,3,540.369864
-2.0,3,540.382828
-2.0,3,540.389832
-3.0,4,540.398958
-2.0,3,540.405831
-2.0,3,540.412326
-2.0,3,540.418883
-1.0,2,540.429754
-2.0,3,540.43647
-1.0,2,540.440919
-3.0,4,540.449843
-2.0,3,540.456475
-1.0,2,540.46093
-1.0,2,540.465511
-1.0,2,540.469985
-2.0,3,540.483115
-1.0,2,540.487639
-1.0,2,540.492118
-2.0,3,540.498659
-2.0,3,540.505092
-2.0,3,540.5118
-1.0,2,540.516307
-2.0,3,540.523147
-2.0,3,540.536357
-1.0,2,540.54084
-1.0,2,540.545237
0.0,1,540.547672
-2.0,3,540.554261
-1.0,2,540.558591
-2.0,3,540.56504
-3.0,4,540.574276
-3.0,4,540.589272
-2.0,3,540.595965
-2.0,3,540.602657
-2.0,3,540.609225
-2.0,3,540.615859
-3.0,4,540.624449
-2.0,3,540.637296
-2.0,3,540.643846
-2.0,3,540.650805
-3.0,4,540.660391
-1.0,2,540.664844
-2.0,3,540.671823
-2.0,3,540.684949
-2.0,3,540.691759
-2.0,3,540.698491
-2.0,3,540.705129
-2.0,3,540.71179
-2.0,3,540.718415
-1.0,2,540.723107
-5.0,6,540.742941
-1.0,2,540.747393
-1.0,2,540.752495
-1.0,2,540.756949
-2.0,3,540.763623
-2.0,3,540.7702
-2.0,3,540.776826
-1.0,2,540.789202
-3.0,4,540.798337
-3.0,4,540.807588
-2.0,3,540.814338
-2.0,3,540.820913
-3.0,4,540.830371
0.0,1,540.832956
-3.0,4,540.849313
-2.0,3,540.856179
-1.0,2,540.860716
-1.0,2,540.865361
0.0,1,540.868205
-2.0,3,540.874985
-2.0,3,540.8831
-2.0,3,540.896781
-1.0,2,540.901519
-2.0,3,540.908873
-3.0,4,540.917992
-2.0,3,540.924838
-2.0,3,540.931564
0.0,1,540.93401
-3.0,4,540.950054
-1.0,2,540.95479
-2.0,3,540.961855
-1.0,2,540.966676
-2.0,3,540.973501
-2.0,3,540.980247
-3.0,4,540.989526
-1.0,2,540.994144
-2.0,3,541.00802
-2.0,3,541.01493
-1.0,2,541.019483
0.0,1,541.021887
-2.0,3,541.028794
-6.0,7,541.044225
-3.0,4,541.060105
-3.0,4,541.068928
0.0,1,541.071376
-2.0,3,541.078279
-2.0,3,541.084911
-3.0,4,541.093767
-1.0,2,541.098409
-1.0,2,541.10958
-2.0,3,541.116377
-1.0,2,541.120869
-1.0,2,541.125489
-3.0,4,541.13445
-2.0,3,541.141105
-3.0,4,541.150188
-3.0,4,541.165232
-2.0,3,541.171871
-1.0,2,541.176812
-1.0,2,541.181272
-1.0,2,541.185781
-1.0,2,541.190233
-3.0,4,541.200093
-3.0,4,541.215591
-1.0,2,541.220222
-2.0,3,541.226875
-2.0,3,541.233289
-2.0,3,541.530818
-2.0,3,541.537648
-1.0,2,541.542299
-2.0,3,541.556022
-1.0,2,541.560586
-1.0,2,541.565149
-2.0,3,541.571955
-2.0,3,541.57864
-1.0,2,541.58324
-2.0,3,541.590159
-2.0,3,541.596769
-2.0,3,541.610024
-2.0,3,541.616724
-2.0,3,541.623412
-1.0,2,541.628059
-3.0,4,541.636859
-3.0,4,541.64576
-1.0,2,541.656535
-1.0,2,541.661011
0.0,1,541.663362
-1.0,2,541.66783
-3.0,4,541.677107
-2.0,3,541.683633
-1.0,2,541.688015
-1.0,2,541.692419
0.0,1,541.694855
-2.0,3,541.707816
-1.0,2,541.712544
-2.0,3,541.719065
-2.0,3,541.725694
-3.0,4,541.734248
-2.0,3,541.740768
-2.0,3,541.747478
-2.0,3,541.760626
-2.0,3,541.76727
-2.0,3,541.77423
-2.0,3,541.78091
-2.0,3,541.788333
-3.0,4,541.797334
-2.0,3,541.811513
-1.0,2,541.816015
-2.0,3,541.822888
-2.0,3,541.830175
-2.0,3,541.837322
0.0,1,541.839815
0.0,1,541.842211
-1.0,2,541.846766
-4.0,5,541.864852
-1.0,2,541.869613
-1.0,2,541.874186
-2.0,3,541.881025
-2.0,3,541.887728
-1.0,2,541.892278
-2.0,3,541.899201
-1.0,2,541.903746
-3.0,4,541.920037
-2.0,3,541.927057
-1.0,2,541.931719
-2.0,3,541.938397
-1.0,2,541.942884
-3.0,4,541.951983
-1.0,2,541.956573
-2.0,3,541.970078
-3.0,4,541.97902
-1.0,2,541.983654
-1.0,2,541.988369
-2.0,3,541.995044
-1.0,2,541.999563
-1.0,2,542.004056
-2.0,3,542.010701
-2.0,3,542.023849
-2.0,3,542.030577
-3.0,4,542.039382
0.0,1,542.041788
-1.0,2,542.04621
-3.0,4,542.055677
-2.0,3,542.062502
-1.0,2,542.073349
-3.0,4,542.082037
-3.0,4,542.090757
-1.0,2,542.095216
-3.0,4,542.103812
-2.0,3,542.1105
-2.0,3,542.123471
-1.0,2,542.128187
-1.0,2,542.132747
-1.0,2,542.137231
-2.0,3,542.143838
-2.0,3,542.150408
0.0,1,542.152724
-1.0,2,542.157126
-1.0,2,542.161535
-2.0,3,542.174328
0.0,1,542.176723
-2.0,3,542.183301
-2.0,3,542.18977
-2.0,3,542.196866
-2.0,3,542.204072
-2.0,3,542.211257
-1.0,2,542.215744
-1.0,2,542.226942
-2.0,3,542.233546
-1.0,2,542.237995
-3.0,4,542.246801
0.0,1,542.249345
-2.0,3,542.256006
0.0,1,542.258737
-2.0,3,542.265471
-1.0,2,542.270325
-2.0,3,542.284189
-1.0,2,542.288818
-3.0,4,542.29769
-2.0,3,542.304306
0.0,1,542.307168
-1.0,2,542.311938
-3.0,4,542.321991
-2.0,3,542.335484
-1.0,2,542.340098
-1.0,2,542.344628
-3.0,4,542.353404
-2.0,3,542.360111
-2.0,3,542.366539
-2.0,3,542.372976
-3.0,4,542.388206
-2.0,3,542.394901
-3.0,4,542.403408
-3.0,4,542.411924
-1.0,2,542.416341
0.0,1,542.419063
0.0,1,542.421514
-2.0,3,542.4344
-1.0,2,542.438877
-2.0,3,542.445624
-3.0,4,542.454246
-3.0,4,542.46315
-2.0,3,542.469675
-2.0,3,542.47612
-1.0,2,542.48711
-2.0,3,542.49367
-3.0,4,542.502216
-1.0,2,542.506628
-1.0,2,542.511094
-2.0,3,542.517624
-3.0,4,542.526155
-3.0,4,542.541174
-1.0,2,542.545652
-1.0,2,542.550168
-2.0,3,542.556579
-1.0,2,542.561026
-1.0,2,542.565377
-2.0,3,542.572035
-3.0,4,542.586902
-2.0,3,542.59341
-1.0,2,542.597986
-3.0,4,542.606453
-3.0,4,542.615301
-1.0,2,542.619625
-3.0,4,542.634414
-1.0,2,542.63907
0.0,1,542.641495
-4.0,5,542.652362
-2.0,3,542.658882
-1.0,2,542.663386
-2.0,3,542.669919
-1.0,2,542.674667
0.0,1,542.677058
-1.0,2,542.688226
-2.0,3,542.695266
-2.0,3,542.701733
-2.0,3,542.708637
-3.0,4,542.717221
-1.0,2,542.721719
-1.0,2,542.72614
-1.0,2,542.737594
0.0,1,542.740331
-2.0,3,542.747093
-2.0,3,542.753809
-1.0,2,542.758314
-3.0,4,542.766893
-1.0,2,542.771423
-1.0,2,542.77591
-2.0,3,542.789051
-1.0,2,542.793628
0.0,1,542.7964
-2.0,3,542.802972
-3.0,4,542.811943
0.0,1,542.814372
-1.0,2,542.818834
-2.0,3,542.825394
-1.0,2,542.829841
0.0,1,542.832444
-3.0,4,542.847834
-3.0,4,543.136043
-1.0,2,543.14104
-2.0,3,543.147634
0.0,1,543.150028
-1.0,2,543.154544
-2.0,3,543.161241
-3.0,4,543.177023
-2.0,3,543.183692
-3.0,4,543.192576
-3.0,4,543.201299
-1.0,2,543.205706
-2.0,3,543.214003
-2.0,3,543.22771
-1.0,2,543.232285
-3.0,4,543.241578
0.0,1,543.244006
-2.0,3,543.250645
-2.0,3,543.257867
-2.0,3,543.264638
-3.0,4,543.280133
-5.0,6,543.293225
-3.0,4,543.301877
-2.0,3,543.30857
-2.0,3,543.315335
-1.0,2,543.319837
-2.0,3,543.33318
-3.0,4,543.341891
-2.0,3,543.348407
-3.0,4,543.357115
-2.0,3,543.363977
-2.0,3,543.370654
-2.0,3,543.383759
-2.0,3,543.390582
-2.0,3,543.397151
-1.0,2,543.401725
-3.0,4,543.410341
-1.0,2,543.414794
-1.0,2,543.419319
0.0,1,543.421789
-2.0,3,543.434732
-1.0,2,543.439226
-1.0,2,543.443585
-2.0,3,543.450267
-2.0,3,543.456814
-1.0,2,543.461153
-2.0,3,543.467647
-1.0,2,543.472101
-3.0,4,543.487132
-2.0,3,543.493561
-1.0,2,543.498003
-3.0,4,543.506607
-2.0,3,543.512942
-2.0,3,543.519372
-3.0,4,543.534342
-2.0,3,543.540806
-2.0,3,543.547235
-2.0,3,543.553939
-1.0,2,543.558338
-2.0,3,543.564738
-1.0,2,543.569095
-2.0,3,543.582163
-2.0,3,543.588927
-3.0,4,543.597356
-1.0,2,543.601863
-2.0,3,543.608199
-3.0,4,543.616714
-2.0,3,543.630063
0.0,1,543.632471
-3.0,4,543.641073
-3.0,4,543.649796
-2.0,3,543.656305
-2.0,3,543.662932
-3.0,4,543.672148
-3.0,4,543.687945
-1.0,2,543.692377
-2.0,3,543.698846
-2.0,3,543.705275
-2.0,3,543.712619
-1.0,2,543.717031
-2.0,3,543.723493
-2.0,3,543.736591
-2.0,3,543.743156
-2.0,3,543.749865
0.0,1,543.752202
-2.0,3,543.758708
-2.0,3,543.765174
-1.0,2,543.769595
-1.0,2,543.773959
-2.0,3,543.786906
-1.0,2,543.791319
-1.0,2,543.795777
-2.0,3,543.802321
-1.0,2,543.806709
-2.0,3,543.813229
0.0,1,543.815626
-2.0,3,543.822306
-2.0,3,543.835166
-3.0,4,543.844085
-1.0,2,543.848497
-1.0,2,543.85303
-1.0,2,543.857533
-2.0,3,543.864137
-1.0,2,543.868629
0.0,1,543.871063
-2.0,3,543.883954
-3.0,4,543.89325
-1.0,2,543.897979
-1.0,2,543.902786
-2.0,3,543.910042
0.0,1,543.912445
-2.0,3,543.918897
-2.0,3,543.925576
-2.0,3,543.938728
-2.0,3,543.945873
-1.0,2,543.950427
-2.0,3,543.957061
-3.0,4,543.966148
-1.0,2,543.970679
-6.0,7,543.992932
-2.0,3,543.999904
-3.0,4,544.00901
-2.0,3,544.015954
-1.0,2,544.020528
-1.0,2,544.025104
-2.0,3,544.031758
-2.0,3,544.045217
-3.0,4,544.054404
-2.0,3,544.060868
-2.0,3,544.067549
-1.0,2,544.071948
-1.0,2,544.076393
-2.0,3,544.082953
-2.0,3,544.096471
-1.0,2,544.101029
-1.0,2,544.105561
-1.0,2,544.110118
-1.0,2,544.114644
-1.0,2,544.119136
-4.0,5,544.130654
0.0,1,544.133081
-2.0,3,544.146468
-2.0,3,544.153208
-2.0,3,544.159737
-1.0,2,544.164191
0.0,1,544.166553
-4.0,5,544.176926
-2.0,3,544.183465
-2.0,3,544.196539
-2.0,3,544.203093
-2.0,3,544.209754
-2.0,3,544.217454
-1.0,2,544.222205
-1.0,2,544.226637
-2.0,3,544.234358
-2.0,3,544.24759
-1.0,2,544.25235
-2.0,3,544.259115
-2.0,3,544.265887
-2.0,3,544.272765
-2.0,3,544.279636
-2.0,3,544.286413
0.0,1,544.288817
-1.0,2,544.300833
0.0,1,544.303349
-1.0,2,544.30793
-2.0,3,544.3145
-1.0,2,544.319853
-1.0,2,544.324709
-2.0,3,544.331572
-2.0,3,544.338311
-2.0,3,544.345043
-1.0,2,544.35641
-4.0,5,544.367877
0.0,1,544.370331
-2.0,3,544.377041
-1.0,2,544.381533
-3.0,4,544.390285
-2.0,3,544.396978
-2.0,3,544.410559
-2.0,3,544.417156
-1.0,2,544.421716
-2.0,3,544.428373
-1.0,2,544.432871
-2.0,3,544.439689
-2.0,3,544.726944
-1.0,2,544.738198
-2.0,3,544.745001
-2.0,3,544.751619
-1.0,2,544.756038
-1.0,2,544.760463
-3.0,4,544.769135
-1.0,2,544.773665
-2.0,3,544.7804
-1.0,2,544.791462
-2.0,3,544.798565
-2.0,3,544.805029
-3.0,4,544.814407
-3.0,4,544.823141
-1.0,2,544.827553
-2.0,3,544.840627
-2.0,3,544.847292
-2.0,3,544.853852
-3.0,4,544.862436
-1.0,2,544.86761
-1.0,2,544.872097
-1.0,2,544.876573
-1.0,2,544.88105
0.0,1,544.883928
-1.0,2,544.895589
-2.0,3,544.902099
-3.0,4,544.910838
0.0,1,544.913832
-1.0,2,544.91869
-2.0,3,544.925204
-2.0,3,544.931888
-2.0,3,544.945272
-1.0,2,544.949939
-2.0,3,544.956551
-2.0,3,544.963352
-2.0,3,544.970217
-1.0,2,544.97483
-3.0,4,544.984056
-2.0,3,544.997161
-2.0,3,545.003994
-3.0,4,545.013157
-1.0,2,545.017765
-1.0,2,545.022274
-2.0,3,545.028827
-1.0,2,545.033334
-2.0,3,545.039993
-1.0,2,545.050967
-2.0,3,545.057691
-3.0,4,545.066375
-2.0,3,545.073014
-2.0,3,545.079644
-1.0,2,545.084058
-2.0,3,545.090627
-2.0,3,545.104284
-2.0,3,545.111015
-1.0,2,545.115431
-2.0,3,545.122238
-3.0,4,545.13121
-2.0,3,545.138052
-2.0,3,545.151212
-1.0,2,545.155849
-2.0,3,545.162561
-2.0,3,545.17016
-1.0,2,545.174661
-3.0,4,545.1835
-3.0,4,545.192063
-2.0,3,545.205341
-3.0,4,545.214068
-3.0,4,545.225041
-2.0,3,545.231993
-2.0,3,545.239553
-1.0,2,545.244112
-2.0,3,545.257664
-2.0,3,545.264593
-1.0,2,545.269218
-2.0,3,545.2761
-3.0,4,545.285019
-1.0,2,545.289679
-2.0,3,545.296511
-2.0,3,545.310304
-2.0,3,545.317021
-1.0,2,545.321701
-2.0,3,545.328679
-4.0,5,545.34032
-1.0,2,545.344763
-1.0,2,545.349114
0.0,1,545.351921
-3.0,4,545.367241
-1.0,2,545.372113
-3.0,4,545.380969
-1.0,2,545.385484
-2.0,3,545.391967
-3.0,4,545.40118
-2.0,3,545.414235
-4.0,5,545.42521
0.0,1,545.427622
-2.0,3,545.434148
-1.0,2,545.438528
-3.0,4,545.447579
-2.0,3,545.454065
-2.0,3,545.467357
-2.0,3,545.47394
-1.0,2,545.478323
-1.0,2,545.482765
-2.0,3,545.489333
-3.0,4,545.498803
-2.0,3,545.50521
-1.0,2,545.525306
-3.0,4,545.538648
-2.0,3,545.545188
-2.0,3,545.55187
-2.0,3,545.558622
-1.0,2,545.562994
0.0,1,545.565459
-2.0,3,545.571969
-1.0,2,545.582989
-1.0,2,545.587535
-1.0,2,545.591944
-2.0,3,545.598553
-3.0,4,545.607057
-1.0,2,545.611492
-1.0,2,545.615941
-1.0,2,545.620568
-2.0,3,545.633615
-2.0,3,545.640062
-1.0,2,545.644518
-2.0,3,545.651139
-3.0,4,545.659536
-3.0,4,545.668076
-1.0,2,545.672557
-2.0,3,545.685687
