#{"t_start": 1701518724.9564555, "env_id": "PandaReachDense-v3"}
r,l,t
-0.824994,11,91.695523
-0.458698,4,91.713156
-1.055375,10,91.747252
-0.668025,7,91.767373
-0.952549,11,92.277382
-0.637602,9,92.303896
-0.425061,4,92.319361
-0.401345,4,92.330188
-0.670931,9,92.358945
-0.233765,3,92.36692
-0.206376,3,92.378214
-0.438041,6,92.397114
-0.13597,2,92.403559
-0.322183,5,92.420527
-0.483904,6,92.441629
-0.247443,3,92.450894
-0.730267,8,92.476755
-0.739996,7,92.50753
-0.771351,11,92.544474
-0.262086,4,92.555638
-0.282159,3,92.566309
-0.802875,9,92.59751
-0.539193,5,92.618652
-2.529579,23,92.689661
-0.041937,1,92.693216
-1.242111,15,92.743391
-0.51353,6,92.761675
-0.41295,4,92.773016
-0.897044,12,92.810087
-0.448629,5,92.824828
-0.347255,5,92.84307
-0.734808,8,92.869497
-0.966551,11,92.90724
-0.093907,2,92.915078
-0.389774,4,92.925978
-0.678956,9,92.954232
-0.260181,3,92.963444
-1.141128,11,93.002506
-0.043855,1,93.005531
-0.12193,2,93.011989
-0.294697,4,93.023996
-0.091766,2,93.029523
-0.199135,3,93.041223
-0.844582,11,93.074888
-1.208942,12,93.1143
-0.302805,4,93.125438
-0.396977,4,93.137586
-0.377481,4,93.149617
-0.262675,3,93.158114
-0.607943,8,93.187427
-0.123471,2,93.195001
-0.526261,5,93.209721
-0.419915,5,93.224052
-0.243623,4,93.239283
-0.26334,4,93.252165
-1.305105,16,93.301553
-0.205818,3,93.312619
-0.320967,4,93.324323
-0.676427,8,93.346445
-0.597579,7,93.370844
-2.078374,18,93.435407
-0.187784,3,93.448146
-1.028484,10,93.490373
-0.072972,2,93.497994
-0.754279,10,93.536406
-0.231857,3,93.547468
-0.041309,1,93.551508
-0.523828,7,93.579534
-0.747646,9,93.616874
-0.223229,3,93.628427
-0.186237,3,93.639047
-0.31163,4,93.654538
-0.254116,3,93.669134
-0.271396,3,93.681553
-0.359827,5,93.701557
-0.714087,8,93.732622
-0.56045,6,93.758317
-2.669164,29,93.865578
-0.849239,9,93.896256
-0.959163,13,93.942708
-0.207574,3,93.95135
-0.108778,2,93.958469
-0.534011,5,93.97557
-0.947995,9,94.004821
-0.511826,5,94.501846
-0.043587,1,94.506441
-1.675465,17,94.570385
-0.184963,3,94.580453
-0.228963,3,94.595477
-0.347423,4,94.606683
-0.712267,9,94.634424
-0.320719,5,94.65274
-0.203085,3,94.661225
-0.118281,2,94.667477
-0.374172,5,94.682074
-0.104843,2,94.688797
-0.624073,9,94.724655
-0.339222,4,94.735188
-0.502327,7,94.755706
-0.224071,4,94.767464
-0.356023,4,94.788572
-0.084063,2,94.794929
-0.407595,4,94.812709
-0.383689,4,94.825169
-0.483698,5,94.838951
-0.416432,5,94.862429
-0.343144,5,94.880235
-0.804154,9,94.909252
-0.769054,10,94.944044
-0.238952,3,94.952374
-1.137546,13,94.997561
-0.649525,9,95.028775
-0.573949,5,95.043251
-0.480706,7,95.065204
-0.610692,8,95.090563
-0.29968,4,95.103029
-0.199933,3,95.114711
-0.767146,8,95.140172
-0.508395,6,95.160807
-0.287036,3,95.171066
-0.360552,5,95.187489
-0.045628,1,95.191479
-2.563062,30,95.294197
-0.293943,4,95.306975
-0.460225,5,95.321489
-0.276695,3,95.332845
-0.411229,5,95.348905
-0.619626,6,95.368887
-0.512951,5,95.382537
-0.230048,3,95.401251
-0.280564,4,95.412419
-0.206941,3,95.420687
-0.145442,2,95.428317
-0.376599,4,95.440324
-0.348693,4,95.453338
-0.143268,2,95.459535
-0.046354,1,95.4722
-0.119459,2,95.479518
-0.575506,5,95.494984
-0.360026,4,95.5089
-0.418765,4,95.520513
-0.408187,4,95.533118
-0.312422,4,95.5553
-0.727128,6,95.573397
-0.336098,4,95.586011
-0.269763,4,95.599335
-0.245501,3,95.617458
-0.102929,2,95.623131
-0.031702,1,95.626806
-0.156339,3,95.635234
-0.384103,4,95.647133
-0.028304,1,95.65061
-0.110373,2,95.656663
-0.294215,3,95.667529
-0.71437,8,95.701268
-0.302366,4,95.715012
-1.732409,17,95.790543
-0.64289,7,95.815427
-1.472014,17,95.8793
-1.09514,12,95.928204
-1.149993,12,95.972885
-0.488406,5,95.993133
-0.654919,7,96.022471
-0.401827,5,96.040149
-0.455931,6,96.06399
-0.349595,4,96.086725
-0.268135,3,96.097769
-0.514556,4,96.114455
-0.860703,10,96.152494
-0.27276,4,96.168567
-0.11215,2,96.173528
-0.106477,2,96.179812
-0.206454,3,96.190709
-0.659994,6,96.211214
-0.365734,4,96.223541
-0.39438,5,96.240913
-0.160254,2,96.247486
-0.167119,3,96.257453
-0.50017,5,96.273847
-0.45176,4,96.286342
-0.142436,2,96.293141
-0.212574,3,96.314049
-0.235789,3,96.324812
-0.102695,2,96.330172
-0.280321,4,96.861988
-0.234266,3,96.872544
-0.58209,5,96.888965
-0.228811,3,96.908785
-1.40725,15,96.952016
-0.034027,1,96.955512
-0.338184,5,96.97512
-0.234556,3,96.983754
-0.638616,7,97.005295
-2.775334,24,97.086805
-0.57408,5,97.104799
-0.349448,3,97.114675
-0.11565,2,97.11975
-0.545095,7,97.140306
-0.63739,7,97.165507
-0.228857,3,97.173522
-0.469953,5,97.18828
-0.348655,4,97.201486
-0.210705,3,97.210725
-0.388806,4,97.224193
-0.047363,1,97.227374
-0.577726,7,97.249051
-0.457807,4,97.260711
-0.398058,5,97.276759
-0.57904,6,97.296422
-0.327423,4,97.307454
-0.411993,5,97.323564
-0.293801,4,97.334726
-0.772852,8,97.362051
-1.217033,10,97.391081
-0.39451,5,97.405735
-0.457912,4,97.419322
-1.090343,10,97.449187
-0.04093,1,97.452628
-0.571657,7,97.478222
-0.579984,8,97.500873
-0.455807,4,97.513756
-0.501313,7,97.538321
-0.405029,5,97.554389
-0.273957,4,97.567979
-0.101129,2,97.573462
-0.291149,3,97.582191
-0.484894,5,97.597032
-0.336244,4,97.612526
-0.768334,6,97.631091
-0.571529,5,97.646477
-0.663906,6,97.66803
-0.296816,3,97.677765
-1.794115,18,97.734036
-0.913303,10,97.763216
-0.176145,3,97.772038
-0.36693,4,97.783868
-0.151664,3,97.797125
-0.130025,2,97.803944
-0.4693,7,97.824463
-0.258815,3,97.83239
-0.433857,4,97.844841
-0.175265,3,97.85633
-0.331068,3,97.865701
-2.431852,23,97.946026
-0.32528,5,97.961828
-0.651143,9,97.993387
-0.404961,6,98.012732
-0.298381,3,98.021307
-0.353403,4,98.032451
-0.219068,3,98.040724
-1.200713,14,98.092016
-0.60009,5,98.107812
-0.415722,4,98.120786
-0.183106,3,98.132498
-0.173534,3,98.14101
-0.227476,3,98.149039
-2.605716,27,98.25459
-0.34176,4,98.269846
-5.525667,49,98.460942
-1.316708,15,98.525511
-1.631652,15,98.577174
-0.226138,3,99.06438
-0.304462,4,99.079956
-0.205661,3,99.090688
-0.362149,5,99.111218
-0.043999,1,99.115874
-0.91683,10,99.154058
-0.62412,7,99.175432
-0.870773,9,99.208792
-0.34613,5,99.223148
-0.550736,6,99.244446
-0.181206,3,99.253801
-0.448982,6,99.278301
-0.253653,3,99.288274
-0.205455,4,99.300462
-0.402292,4,99.313183
-0.50207,5,99.326999
-0.424593,4,99.341871
-0.460636,4,99.353818
-0.217898,4,99.366114
-0.383073,4,99.377599
-0.256947,3,99.389399
-0.64589,6,99.41238
-0.493216,6,99.430375
-0.695459,6,99.448379
-0.404894,4,99.45889
-0.132022,2,99.465086
-0.464416,6,99.486669
-0.121894,2,99.493345
-1.389577,16,99.547374
-0.548955,5,99.565534
-0.417442,5,99.580305
-1.977277,24,99.656708
-0.447979,6,99.679075
-0.454088,4,99.690488
-0.252084,3,99.700097
-0.192905,3,99.712057
-0.515941,5,99.727111
-0.231324,3,99.739393
-1.279344,15,99.785147
-0.212961,3,99.795807
-0.133529,2,99.804944
-1.763496,18,99.858461
-0.121697,2,99.869135
-0.769033,10,99.897978
-0.989271,10,99.932703
-0.489927,6,99.95024
-0.82271,6,99.967828
-0.116368,2,99.973427
-0.254383,4,99.985579
-0.237825,4,100.003326
-0.581342,7,100.025034
-0.257921,4,100.037732
-0.245706,3,100.04774
-0.716177,7,100.072922
-0.824555,9,100.098397
-0.564377,6,100.118506
-0.136125,2,100.127041
-0.419995,5,100.141301
-0.597127,5,100.156939
-0.457292,4,100.171051
-0.395674,4,100.183051
-1.361275,12,100.224894
-0.032268,1,100.228757
-1.024734,10,100.260848
-0.086256,2,100.267064
-0.117162,2,100.274187
-0.193314,3,100.28477
-0.431041,7,100.305815
-0.630682,8,100.333698
-0.395607,4,100.346117
-0.664475,6,100.364267
-0.414757,5,100.377923
-0.049782,1,100.384112
-0.305421,4,100.397132
-0.21733,3,100.406173
-0.12713,2,100.411628
-0.555448,5,100.426804
-0.314822,4,100.441072
-0.410499,4,100.456527
-0.233476,3,100.465303
-0.357608,4,100.478441
-0.875741,10,100.5191
-0.039065,1,100.526675
-1.25591,13,100.573475
-0.17691,3,100.584709
-0.477485,7,100.613402
-0.471586,5,100.630223
-0.520651,5,100.648172
-0.087886,2,100.654794
-0.724874,9,100.692089
-0.390591,5,100.71219
-0.642666,8,100.739352
-0.459998,6,100.765995
-0.205952,3,100.781138
-1.011619,10,101.315653
-1.344284,16,101.38392
-0.630671,7,101.412143
-0.256473,3,101.425666
-1.246238,11,101.461491
-0.372544,4,101.475995
-0.112295,2,101.482083
-0.599888,9,101.510335
-1.432771,20,101.573968
-0.445314,4,101.58642
-0.201037,3,101.597609
-0.155582,3,101.607261
-0.530644,6,101.628255
-0.453419,4,101.640799
-0.233192,3,101.650161
-0.180771,3,101.659175
-0.195334,3,101.667694
-0.450984,4,101.683264
-0.101821,2,101.689826
-0.044131,1,101.693715
-0.47474,6,101.714523
-0.494957,5,101.73059
-0.164452,2,101.736749
-0.488205,4,101.751312
-0.378775,4,101.764034
-0.534926,4,101.775803
-0.322316,4,101.787904
-0.219986,3,101.798916
-0.49342,6,101.821409
-0.512293,5,101.837469
-0.32306,4,101.8525
-0.843245,7,101.876252
-0.08302,2,101.884611
-0.96904,10,101.916326
-0.96631,10,101.950409
-0.321498,4,101.962822
-0.115921,2,101.969332
-0.413982,6,101.989724
-0.432565,4,102.004382
-0.428733,4,102.018275
-0.79472,10,102.04886
-0.242642,3,102.057476
-0.614082,7,102.085175
-0.133616,2,102.09171
-0.276021,4,102.102687
-0.619362,9,102.1341
-0.49494,6,102.15913
-0.238845,3,102.170877
-0.308617,3,102.180169
-1.455224,14,102.228977
-1.026328,14,102.275681
-0.520876,6,102.298544
-0.249346,3,102.30903
-0.19486,3,102.320599
-0.580102,6,102.337816
-0.621049,7,102.363463
-0.375874,4,102.375264
-0.453975,4,102.387085
-1.098526,12,102.427383
-1.006403,10,102.455899
-0.229533,3,102.466965
-0.613662,8,102.496825
-0.287372,3,102.506643
-0.378898,4,102.520434
-1.162137,16,102.572347
-0.448005,6,102.589568
-1.339636,13,102.632417
-0.192033,3,102.644032
-0.309408,4,102.657618
-0.467839,5,102.674421
-0.628928,6,102.69552
-0.438151,5,102.712524
-1.398384,14,102.761063
-0.430414,5,102.776356
-0.497367,5,102.792534
-0.202538,3,102.801587
-0.527364,7,102.82568
-0.379819,4,102.839319
-0.517218,5,102.854493
-0.211588,3,102.865503
-0.506477,5,102.884253
-0.048831,1,102.88823
-0.293591,5,102.90968
-0.516051,8,102.937015
-0.565723,7,102.96078
-0.344237,3,102.974142
-0.230068,3,102.985655
-0.980272,12,103.027689
-0.275024,3,103.039325
-0.508854,6,103.559026
-0.216486,3,103.569255
-1.053797,10,103.606165
-0.223467,3,103.618099
-0.183185,3,103.628687
-0.374036,4,103.64414
-0.215377,3,103.655415
-0.419543,4,103.669385
-0.959021,12,103.717697
-0.438415,4,103.729765
-0.881125,6,103.748921
-0.707713,8,103.777179
-0.734061,8,103.803888
-0.989777,14,103.849536
-0.472738,6,103.869947
-0.102839,2,103.877923
-0.235609,3,103.887654
-0.136293,2,103.897771
-0.706674,7,103.92131
-0.196763,3,103.931021
-0.201063,3,103.939538
-2.138734,25,104.02542
-0.468272,7,104.05252
-0.436789,4,104.064687
-0.539838,6,104.084361
-0.101902,2,104.090738
-0.349165,4,104.107747
-0.48456,7,104.132128
-0.159805,3,104.142741
-0.45894,4,104.155364
-0.342085,5,104.17602
-0.429569,5,104.19373
-0.21714,4,104.207985
-0.388787,4,104.222038
-0.499881,6,104.242401
-0.39351,4,104.256349
-0.34074,4,104.270903
-0.611905,6,104.291602
-0.686367,7,104.31714
-0.529153,7,104.338602
-0.949114,12,104.37256
-0.343439,4,104.388678
-0.630546,8,104.414363
-0.807237,11,104.451519
-0.261338,4,104.465088
-0.201679,3,104.474519
-0.401328,4,104.486659
-0.182958,3,104.495429
-0.369642,5,104.5143
-0.597934,10,104.541622
-0.471469,5,104.557371
-0.410833,6,104.577556
-0.660808,6,104.597414
-0.213493,4,104.616475
-0.866654,8,104.6518
-0.385474,4,104.665305
-0.379792,4,104.678572
-0.639947,8,104.703315
-0.338443,4,104.722205
-0.188282,3,104.731076
-0.216366,3,104.740011
-0.845918,11,104.774936
-0.32888,4,104.793177
-0.12641,2,104.799217
-0.624289,6,104.816345
-0.104066,2,104.822086
-0.300041,4,104.833779
-1.229522,15,104.885541
-0.391333,6,104.902063
-0.772842,7,104.92698
-0.220597,3,104.935593
-0.836417,9,104.961132
-0.030547,1,104.964934
-0.370978,4,104.979586
-0.499358,5,104.997142
-0.467278,6,105.015633
-0.477501,4,105.027462
-0.728437,11,105.063435
-0.423726,6,105.082461
-0.269988,3,105.092375
-0.25806,3,105.101348
-0.18896,3,105.114181
-0.346771,4,105.125115
-0.195905,3,105.13421
-0.456689,5,105.150138
-1.127773,14,105.199145
-0.454348,5,105.214048
-0.231628,3,105.223011
-0.689999,9,105.263433
-0.934667,8,105.294335
-0.315567,3,105.305868
-0.378501,4,105.852537
-0.457174,4,105.87077
-0.560525,6,105.89937
-0.041281,1,105.905225
-0.107402,2,105.915148
-0.124723,2,105.922271
-0.230524,3,105.933385
-0.151005,3,105.949543
-0.222272,3,105.961962
-0.469496,6,105.985946
-0.153354,2,105.995373
-0.034397,1,105.999957
-0.31914,4,106.01701
-0.080848,2,106.024983
-0.327481,5,106.046563
-0.083922,2,106.05354
-0.341544,4,106.069723
-0.473291,5,106.086233
-0.119881,2,106.094744
-0.509438,7,106.125008
-0.98479,7,106.147047
-0.423872,6,106.164482
-0.535961,8,106.195575
-0.430606,6,106.214808
-0.469396,5,106.231915
-0.504916,7,106.257079
-0.393465,4,106.276464
-0.831127,9,106.318595
-0.200516,3,106.332922
-0.29618,4,106.350981
-0.042258,1,106.354007
-0.440631,5,106.372165
-0.558387,5,106.395021
-1.278758,13,106.455698
-0.331519,4,106.473253
-0.482316,4,106.491302
-0.209733,3,106.504003
-0.384439,4,106.526618
-0.125189,2,106.535548
-0.491878,8,106.564671
-0.66749,7,106.59644
-0.251249,3,106.614398
-0.319881,5,106.632814
-0.031951,1,106.63573
-0.421843,6,106.652327
-0.590092,7,106.675933
-0.364566,4,106.689006
-0.217194,3,106.69773
-0.124297,2,106.703127
-0.260663,4,106.716731
-0.374893,4,106.731966
-0.350624,4,106.763095
-0.301929,4,106.78203
-0.589328,7,106.808734
-0.207533,3,106.817235
-0.553264,5,106.842936
-0.271147,3,106.854679
-0.111984,2,106.861319
-0.384621,4,106.875438
-0.399278,4,106.887019
-0.278378,4,106.900076
-0.884806,7,106.932763
-0.211968,3,106.94123
-0.606512,6,106.961397
-0.240373,3,106.970299
-0.107501,2,106.976151
-0.584455,6,107.00763
-0.422742,4,107.018678
-0.113684,2,107.026176
-0.586782,7,107.047543
-0.511153,7,107.074397
-0.367446,4,107.088042
-0.479768,5,107.102736
-0.580294,8,107.131282
-0.451651,5,107.150292
-0.25219,4,107.164841
-0.364277,4,107.180335
-0.175237,3,107.190954
-0.149869,3,107.211325
-0.039832,1,107.214235
-0.199716,3,107.223686
-0.340931,5,107.238132
-1.167421,10,107.26816
-0.068732,2,107.285726
-0.078721,2,107.292318
-0.088443,2,107.29805
-0.580072,7,107.321226
-0.097019,2,107.329143
-0.373841,6,107.363664
-0.439537,4,107.376521
-0.668355,5,107.39457
-0.192725,3,107.40428
-0.098391,2,107.409968
-0.092689,2,107.415597
-0.282257,5,107.435138
-0.531609,5,107.450753
-0.17458,3,107.460157
-0.4014,6,107.482007
-0.484338,7,107.514748
-0.295959,5,107.529882
-0.613204,6,107.548557
-0.500464,6,107.566321
-0.512386,7,107.597715
-0.132729,2,107.604205
-0.745769,9,107.629346
-0.293054,3,107.641568
-0.423477,4,107.653407
-0.390785,4,107.669522
-0.405452,4,107.691562
-0.234856,3,107.704948
-0.429627,6,107.731772
-0.400282,4,107.748064
-0.282385,3,107.760109
-0.164156,3,107.77045
-0.33977,3,107.780864
-0.367112,5,107.80134
-0.452498,4,107.818222
-0.462906,6,108.386193
-0.934878,11,108.427114
-0.568136,6,108.445292
-0.416911,4,108.45664
-0.429212,4,108.468444
-1.247269,15,108.519042
-1.058921,15,108.564638
-0.547566,7,108.588748
-0.527239,5,108.60411
-0.135077,2,108.609753
-0.199102,3,108.621483
-0.514979,7,108.643025
-0.468704,4,108.654323
-0.336543,4,108.666335
-0.255993,3,108.675937
-0.706704,8,108.704377
-0.660227,5,108.722944
-0.271665,3,108.732322
-0.308505,4,108.746906
-0.791678,9,108.780314
-0.039299,1,108.783944
-0.605615,5,108.802177
-0.337505,4,108.814527
-0.899616,10,108.848716
-0.147097,3,108.858571
-0.018882,1,108.86165
-0.855496,9,108.891484
-0.451156,4,108.903884
-0.503448,6,108.925405
-0.11755,2,108.934153
-0.49314,5,108.951864
-0.204563,3,108.965843
-0.562537,6,108.986904
-0.100431,2,108.994683
-0.36233,5,109.010496
-0.139772,2,109.016352
-0.442378,4,109.032349
-0.463463,6,109.051291
-0.276795,4,109.063805
-0.098701,2,109.072626
-0.242636,3,109.087473
-0.643051,7,109.124568
-0.660785,6,109.150354
-0.103177,2,109.157273
-0.584526,8,109.180402
-0.249088,3,109.198254
-0.551022,6,109.221651
-0.1191,2,109.228632
-0.121513,2,109.234779
-0.214928,3,109.244703
-0.752273,9,109.284019
-0.538437,5,109.29989
-0.374317,4,109.314209
-0.02132,1,109.31872
-0.361021,4,109.337352
-0.68337,7,109.363206
-0.262757,4,109.3743
-0.397495,4,109.386214
-0.600723,8,109.41719
-0.300184,3,109.427552
-0.453213,4,109.439632
-0.537719,6,109.458437
-0.375988,4,109.472273
-0.086765,2,109.480039
-0.270332,5,109.498871
-0.400028,4,109.512053
-0.173563,3,109.520356
-0.407786,6,109.538052
-0.295035,4,109.551952
-0.038569,1,109.554744
-0.417527,4,109.566844
-0.627345,6,109.583395
-0.249632,3,109.595567
-0.427415,4,109.60779
-0.185771,3,109.619237
-0.235354,3,109.628805
-0.193419,3,109.638406
-0.46082,5,109.65315
-0.499071,4,109.666856
-0.424564,5,109.688594
-0.509414,7,109.707222
-0.181386,3,109.717095
-0.655976,8,109.74277
-0.019623,1,109.746046
-0.1837,3,109.755468
-0.245196,3,109.765149
-0.165542,3,109.774489
-1.31829,14,109.820031
-0.041664,1,109.823672
-1.117077,7,109.84693
-0.521326,5,109.863561
-0.119268,2,109.871792
-0.60726,8,109.900425
-0.049684,1,109.905256
-0.093927,2,109.913118
-0.418089,4,109.924313
-0.661522,5,109.938048
-0.688099,7,109.961591
-0.435041,4,109.973672
-0.155787,2,109.980509
-0.640937,5,109.999391
-0.433577,6,110.02186
-0.475471,6,110.044142
-0.498106,7,110.0687
-0.270481,3,110.080382
-0.191333,3,110.094541
-0.041544,1,110.098479
-0.132033,2,110.107405
-0.275716,3,110.119166
-0.66603,6,110.140178
-0.288662,3,110.151673
-0.379857,5,110.690984
-0.249517,3,110.7009
-0.23435,3,110.711682
-0.074402,2,110.717991
-0.966231,12,110.757671
-0.181816,3,110.768915
-0.444887,4,110.782205
-0.597207,8,110.808379
-0.197724,3,110.820574
-0.50033,6,110.838614
-0.288173,4,110.852199
-0.49574,4,110.865602
-0.473513,7,110.891569
-0.119409,2,110.898214
-0.271971,3,110.908269
-0.177362,3,110.917926
-0.492835,4,110.929507
-0.949859,11,110.96686
-0.145767,2,110.973172
-0.333863,5,110.988806
-0.108381,2,110.997007
-0.179284,3,111.005876
-0.154672,2,111.011522
-0.569898,8,111.039367
-0.180711,3,111.050097
-0.343021,4,111.061941
-0.571119,7,111.087714
-0.393436,5,111.104088
-0.366447,4,111.117054
-0.717325,8,111.140512
-0.398352,4,111.157136
-0.223761,3,111.166156
-0.167488,3,111.175583
-0.274805,4,111.187555
-0.079404,2,111.194818
-0.282088,3,111.204603
-0.455499,4,111.218112
-0.636795,6,111.237259
-0.424311,4,111.25093
-0.283636,3,111.259282
-0.391354,4,111.272166
-0.40306,4,111.288368
-0.343669,4,111.300962
-0.85927,10,111.334311
-0.170603,3,111.343725
-0.226926,4,111.362603
-0.874482,9,111.390143
-0.682322,7,111.412123
-0.773401,8,111.43869
-0.808448,7,111.462543
-0.365906,4,111.475949
-0.607767,7,111.499528
-0.417974,4,111.513402
-0.453481,5,111.528223
-0.12677,2,111.535315
-0.185315,3,111.54507
-0.399795,4,111.560532
-0.229325,3,111.569517
-0.880576,11,111.605235
-0.037868,1,111.608842
-0.529536,5,111.62727
-0.370926,4,111.642153
-0.35759,4,111.653661
-0.204008,3,111.661214
-0.496044,6,111.681922
-0.299523,3,111.693995
-0.206635,3,111.703674
-0.445092,4,111.719047
-0.017009,1,111.722347
-0.184639,3,111.730351
-0.215649,3,111.739499
-0.184747,3,111.748289
-0.252873,3,111.759806
-0.368038,4,111.773183
-0.394712,5,111.790053
-0.600119,8,111.816545
-0.450402,6,111.837547
-0.098427,2,111.845189
-0.631314,8,111.872743
-0.124593,2,111.880658
-0.086765,2,111.887268
-0.460798,5,111.905442
-0.103553,2,111.912961
-0.134266,3,111.922739
-0.346344,4,111.934409
-0.144583,2,111.940928
-0.125654,2,111.949415
-0.116953,2,111.955724
-0.072284,2,111.973391
-0.198756,3,111.98275
-0.121775,2,111.988361
-0.151643,2,111.995851
-0.506335,5,112.011035
-0.81157,9,112.050674
-0.129842,2,112.057354
-0.3458,3,112.066116
-0.018928,1,112.069284
-0.227961,3,112.080453
-0.181558,3,112.090888
-0.252058,3,112.099814
-0.254467,3,112.114636
-0.657052,9,112.141029
-0.469103,5,112.155519
-0.435062,4,112.167569
-0.233434,3,112.179663
-0.276576,4,112.193065
-0.121068,2,112.19917
-0.218462,3,112.207592
-0.300463,3,112.215525
-0.155976,3,112.224189
-0.164167,3,112.233579
-0.291021,3,112.251628
-0.443053,4,112.264545
-0.407046,5,112.284688
-0.210038,3,112.293617
-0.562547,6,112.321332
-0.45526,4,112.333013
-0.19277,3,112.341446
-0.260413,3,112.351605
-0.549247,8,112.376367
-0.541181,6,112.410862
-0.57999,8,112.96892
-0.314838,5,112.986579
-0.01916,1,112.990656
-0.229145,3,113.003511
-0.392938,4,113.019736
-0.537512,6,113.038445
-0.122029,2,113.045662
-0.394985,4,113.05754
-0.585189,7,113.083075
-0.702107,9,113.109275
-0.100774,2,113.115754
-0.630576,8,113.148525
-0.462729,5,113.164896
-0.286409,4,113.177259
-0.101282,2,113.187171
-0.377042,4,113.205042
-0.179037,3,113.222747
-0.416454,5,113.238949
-0.606299,8,113.268961
-0.315818,4,113.283079
-0.297413,5,113.299968
-0.66708,8,113.328481
-0.514912,6,113.351743
-0.234231,3,113.364881
-0.199643,3,113.375078
-0.668333,6,113.401152
-0.039409,1,113.40457
-0.624347,6,113.424135
-0.451078,5,113.448465
-1.025469,10,113.479495
-0.458592,5,113.494213
-0.89259,9,113.525668
-0.188984,3,113.533936
-0.770436,8,113.557917
-0.227668,3,113.567004
-0.402367,4,113.58291
-0.238872,3,113.594136
-0.291656,4,113.607615
-0.183423,3,113.616235
-1.298121,15,113.668714
-0.15226,3,113.679952
-0.099453,2,113.686445
-0.043359,1,113.689711
-0.278546,4,113.701725
-0.249519,3,113.717497
-0.212533,3,113.726361
-0.172232,3,113.734133
-0.360277,4,113.746236
-0.318166,4,113.758627
-0.275958,3,113.766496
-0.333305,4,113.780797
-0.474536,6,113.807431
-0.423127,6,113.832281
-0.258134,3,113.844246
-0.261337,3,113.855666
